_X,_Y,ID,LAYER,ENTITY
985.46045,557.49274,183,STANDARD_PATCH_MARK,LINE
985.46045,557.49274,184,STANDARD_PATCH_MARK,LINE
984.98956,557.32465,184,STANDARD_PATCH_MARK,LINE
952.02667,545.55825,185,STANDARD_PATCH_MARK,LINE
951.55577,545.39016,185,STANDARD_PATCH_MARK,LINE
951.55577,545.39016,186,STANDARD_PATCH_MARK,LINE
951.38768,545.86106,186,STANDARD_PATCH_MARK,LINE
939.62128,578.82395,187,STANDARD_PATCH_MARK,LINE
939.45319,579.29484,187,STANDARD_PATCH_MARK,LINE
939.45319,579.29484,188,STANDARD_PATCH_MARK,LINE
939.92409,579.46294,188,STANDARD_PATCH_MARK,LINE
973.52596,590.92653,189,STANDARD_PATCH_MARK,LINE
973.35787,591.39743,189,STANDARD_PATCH_MARK,LINE
973.35787,591.39743,190,STANDARD_PATCH_MARK,LINE
972.88697,591.22934,190,STANDARD_PATCH_MARK,LINE
978.10519,497.61877,191,POOL_OUTLINE,LINE
1019.66280,507.87061,191,POOL_OUTLINE,LINE
1019.66280,507.87061,192,POOL_OUTLINE,LWPOLYLINE
1021.33496,518.03113,192,POOL_OUTLINE,LWPOLYLINE
1021.87134,528.31434,192,POOL_OUTLINE,LWPOLYLINE
1021.26532,538.59368,192,POOL_OUTLINE,LWPOLYLINE
1019.52438,548.74263,192,POOL_OUTLINE,LWPOLYLINE
1016.66993,558.63628,192,POOL_OUTLINE,LWPOLYLINE
1012.73712,568.15284,192,POOL_OUTLINE,LWPOLYLINE
1007.77434,577.17520,192,POOL_OUTLINE,LWPOLYLINE
1007.77434,577.17520,193,POOL_OUTLINE,LINE
965.25747,574.30379,193,POOL_OUTLINE,LINE
965.25747,574.30379,194,POOL_OUTLINE,LWPOLYLINE
960.38211,581.33975,194,POOL_OUTLINE,LWPOLYLINE
954.79867,587.82813,194,POOL_OUTLINE,LWPOLYLINE
948.56821,593.69799,194,POOL_OUTLINE,LWPOLYLINE
941.75884,598.88513,194,POOL_OUTLINE,LWPOLYLINE
934.44504,603.33285,194,POOL_OUTLINE,LWPOLYLINE
926.70677,606.99251,194,POOL_OUTLINE,LWPOLYLINE
918.62865,609.82408,194,POOL_OUTLINE,LWPOLYLINE
910.29900,611.79662,194,POOL_OUTLINE,LWPOLYLINE
901.80892,612.88854,194,POOL_OUTLINE,LWPOLYLINE
893.25122,613.08791,194,POOL_OUTLINE,LWPOLYLINE
884.71949,612.39256,194,POOL_OUTLINE,LWPOLYLINE
876.30702,610.81008,194,POOL_OUTLINE,LWPOLYLINE
868.10580,608.35778,194,POOL_OUTLINE,LWPOLYLINE
860.20549,605.06246,194,POOL_OUTLINE,LWPOLYLINE
837.12437,594.63638,195,POOL_OUTLINE,LWPOLYLINE
841.00444,596.29951,195,POOL_OUTLINE,LWPOLYLINE
844.87153,597.99261,195,POOL_OUTLINE,LWPOLYLINE
848.72541,599.71555,195,POOL_OUTLINE,LWPOLYLINE
852.56585,601.46824,195,POOL_OUTLINE,LWPOLYLINE
856.39262,603.25058,195,POOL_OUTLINE,LWPOLYLINE
860.20549,605.06246,195,POOL_OUTLINE,LWPOLYLINE
813.28350,589.40004,196,POOL_OUTLINE,LWPOLYLINE
817.36642,589.65408,196,POOL_OUTLINE,LWPOLYLINE
821.42594,590.15909,196,POOL_OUTLINE,LWPOLYLINE
825.44665,590.91316,196,POOL_OUTLINE,LWPOLYLINE
829.41329,591.91341,196,POOL_OUTLINE,LWPOLYLINE
833.31079,593.15606,196,POOL_OUTLINE,LWPOLYLINE
837.12437,594.63638,196,POOL_OUTLINE,LWPOLYLINE
756.06661,607.64153,197,POOL_OUTLINE,LWPOLYLINE
764.53048,601.95092,197,POOL_OUTLINE,LWPOLYLINE
773.58352,597.25386,197,POOL_OUTLINE,LWPOLYLINE
783.10963,593.61062,197,POOL_OUTLINE,LWPOLYLINE
792.98661,591.06791,197,POOL_OUTLINE,LWPOLYLINE
803.08775,589.65835,197,POOL_OUTLINE,LWPOLYLINE
813.28350,589.40004,197,POOL_OUTLINE,LWPOLYLINE
756.06661,607.64153,198,POOL_OUTLINE,LWPOLYLINE
748.06065,613.06586,198,POOL_OUTLINE,LWPOLYLINE
739.52489,617.61115,198,POOL_OUTLINE,LWPOLYLINE
730.55548,621.22621,198,POOL_OUTLINE,LWPOLYLINE
721.25346,623.87032,198,POOL_OUTLINE,LWPOLYLINE
711.72361,625.51368,198,POOL_OUTLINE,LWPOLYLINE
702.07325,626.13780,198,POOL_OUTLINE,LWPOLYLINE
692.41110,625.73564,198,POOL_OUTLINE,LWPOLYLINE
682.84599,624.31174,198,POOL_OUTLINE,LWPOLYLINE
673.48566,621.88212,198,POOL_OUTLINE,LWPOLYLINE
664.43554,618.47416,198,POOL_OUTLINE,LWPOLYLINE
655.79757,614.12625,198,POOL_OUTLINE,LWPOLYLINE
647.66905,608.88736,198,POOL_OUTLINE,LWPOLYLINE
640.14154,602.81649,198,POOL_OUTLINE,LWPOLYLINE
633.29982,595.98203,198,POOL_OUTLINE,LWPOLYLINE
627.22096,588.46097,198,POOL_OUTLINE,LWPOLYLINE
621.97344,580.33802,198,POOL_OUTLINE,LWPOLYLINE
617.61636,571.70467,198,POOL_OUTLINE,LWPOLYLINE
