_X,_Y,ID,LAYER,ENTITY
652.11228,600.78956,96,COVER_HEM,LWPOLYLINE
636.67047,584.41852,96,COVER_HEM,LWPOLYLINE
626.28134,564.29300,96,COVER_HEM,LWPOLYLINE
622.33934,527.86846,96,COVER_HEM,LWPOLYLINE
636.19653,491.52728,96,COVER_HEM,LWPOLYLINE
636.72430,490.77575,96,COVER_HEM,LWPOLYLINE
671.76876,455.31349,96,COVER_HEM,LWPOLYLINE
672.24542,454.78448,96,COVER_HEM,LWPOLYLINE
698.82644,419.32064,96,COVER_HEM,LWPOLYLINE
708.73677,410.46457,96,COVER_HEM,LWPOLYLINE
743.74726,398.96064,96,COVER_HEM,LWPOLYLINE
780.02137,402.26792,96,COVER_HEM,LWPOLYLINE
816.03507,410.58767,96,COVER_HEM,LWPOLYLINE
959.86269,541.88082,97,PANEL_CENTER,LINE
959.86269,507.29905,97,PANEL_CENTER,LINE
1009.46464,528.16016,98,CUT_PANELS-1,LWPOLYLINE
996.73278,561.04262,98,CUT_PANELS-1,LWPOLYLINE
993.58951,564.68521,98,CUT_PANELS-1,LWPOLYLINE
960.47397,597.09477,98,CUT_PANELS-1,LWPOLYLINE
958.36269,598.32929,98,CUT_PANELS-1,LWPOLYLINE
958.36269,425.86624,98,CUT_PANELS-1,LWPOLYLINE
960.51101,427.51943,98,CUT_PANELS-1,LWPOLYLINE
990.18623,455.32346,98,CUT_PANELS-1,LWPOLYLINE
996.74334,463.72625,98,CUT_PANELS-1,LWPOLYLINE
1007.46298,491.78908,98,CUT_PANELS-1,LWPOLYLINE
1009.46464,528.16016,98,CUT_PANELS-1,LWPOLYLINE
961.36269,596.22499,99,CUT_PANELS-2,LWPOLYLINE
960.47397,597.09477,99,CUT_PANELS-2,LWPOLYLINE
953.93172,600.92022,99,CUT_PANELS-2,LWPOLYLINE
924.01708,610.31643,99,CUT_PANELS-2,LWPOLYLINE
887.76981,610.39261,99,CUT_PANELS-2,LWPOLYLINE
886.36269,610.12593,99,CUT_PANELS-2,LWPOLYLINE
886.36269,387.35538,99,CUT_PANELS-2,LWPOLYLINE
887.77971,386.84863,99,CUT_PANELS-2,LWPOLYLINE
924.35247,393.61841,99,CUT_PANELS-2,LWPOLYLINE
949.76279,419.24836,99,CUT_PANELS-2,LWPOLYLINE
960.51101,427.51943,99,CUT_PANELS-2,LWPOLYLINE
961.36269,428.31741,99,CUT_PANELS-2,LWPOLYLINE
961.36269,596.22499,99,CUT_PANELS-2,LWPOLYLINE
889.36269,610.38926,100,CUT_PANELS-3,LWPOLYLINE
887.76981,610.39261,100,CUT_PANELS-3,LWPOLYLINE
851.74631,603.56542,100,CUT_PANELS-3,LWPOLYLINE
815.96110,601.93969,100,CUT_PANELS-3,LWPOLYLINE
814.36269,602.33171,100,CUT_PANELS-3,LWPOLYLINE
814.36269,410.20132,100,CUT_PANELS-3,LWPOLYLINE
816.03507,410.58767,100,CUT_PANELS-3,LWPOLYLINE
851.46461,414.82153,100,CUT_PANELS-3,LWPOLYLINE
871.19035,392.78133,100,CUT_PANELS-3,LWPOLYLINE
887.77971,386.84863,100,CUT_PANELS-3,LWPOLYLINE
889.36269,387.14165,100,CUT_PANELS-3,LWPOLYLINE
889.36269,610.38926,100,CUT_PANELS-3,LWPOLYLINE
817.36269,602.00336,101,CUT_PANELS-4,LWPOLYLINE
815.96110,601.93969,101,CUT_PANELS-4,LWPOLYLINE
780.09768,610.73553,101,CUT_PANELS-4,LWPOLYLINE
744.00297,619.33562,101,CUT_PANELS-4,LWPOLYLINE
742.36269,619.41168,101,CUT_PANELS-4,LWPOLYLINE
742.36269,399.41559,101,CUT_PANELS-4,LWPOLYLINE
743.74726,398.96064,101,CUT_PANELS-4,LWPOLYLINE
780.02137,402.26792,101,CUT_PANELS-4,LWPOLYLINE
816.03507,410.58767,101,CUT_PANELS-4,LWPOLYLINE
817.36269,410.74632,101,CUT_PANELS-4,LWPOLYLINE
817.36269,602.00336,101,CUT_PANELS-4,LWPOLYLINE
745.36269,619.01165,102,CUT_PANELS-5,LWPOLYLINE
744.00297,619.33562,102,CUT_PANELS-5,LWPOLYLINE
709.16114,620.95134,102,CUT_PANELS-5,LWPOLYLINE
672.64783,612.88244,102,CUT_PANELS-5,LWPOLYLINE
670.36269,611.53678,102,CUT_PANELS-5,LWPOLYLINE
670.36269,456.73631,102,CUT_PANELS-5,LWPOLYLINE
671.76876,455.31349,102,CUT_PANELS-5,LWPOLYLINE
672.24542,454.78448,102,CUT_PANELS-5,LWPOLYLINE
698.82644,419.32064,102,CUT_PANELS-5,LWPOLYLINE
708.73677,410.46457,102,CUT_PANELS-5,LWPOLYLINE
743.74726,398.96064,102,CUT_PANELS-5,LWPOLYLINE
745.36269,399.10793,102,CUT_PANELS-5,LWPOLYLINE
745.36269,619.01165,102,CUT_PANELS-5,LWPOLYLINE
673.36269,613.04042,103,CUT_PANELS-6,LWPOLYLINE
672.64783,612.88244,103,CUT_PANELS-6,LWPOLYLINE
652.11228,600.78956,103,CUT_PANELS-6,LWPOLYLINE
636.67047,584.41852,103,CUT_PANELS-6,LWPOLYLINE
626.28134,564.29300,103,CUT_PANELS-6,LWPOLYLINE
622.33934,527.86846,103,CUT_PANELS-6,LWPOLYLINE
636.19653,491.52728,103,CUT_PANELS-6,LWPOLYLINE
636.72430,490.77575,103,CUT_PANELS-6,LWPOLYLINE
671.76876,455.31349,103,CUT_PANELS-6,LWPOLYLINE
672.24542,454.78448,103,CUT_PANELS-6,LWPOLYLINE
673.36269,453.29384,103,CUT_PANELS-6,LWPOLYLINE
673.36269,613.04042,103,CUT_PANELS-6,LWPOLYLINE
851.53431,415.44652,104,STANDARD_PATCH,INSERT
837.36747,441.45230,105,STANDARD_PATCH_MARK,LINE
837.07693,442.40916,105,STANDARD_PATCH_MARK,LINE
837.07693,442.40916,106,STANDARD_PATCH_MARK,LINE
838.03379,442.69970,106,STANDARD_PATCH_MARK,LINE
871.81453,451.91174,107,STANDARD_PATCH_MARK,LINE
871.52399,452.86860,107,STANDARD_PATCH_MARK,LINE
871.52399,452.86860,108,STANDARD_PATCH_MARK,LINE
870.56713,452.57806,108,STANDARD_PATCH_MARK,LINE
881.02657,418.13100,109,STANDARD_PATCH_MARK,LINE
881.98343,418.42154,109,STANDARD_PATCH_MARK,LINE
881.98343,418.42154,110,STANDARD_PATCH_MARK,LINE
881.69289,419.37840,110,STANDARD_PATCH_MARK,LINE
851.66909,446.83990,111,CONSTRUCTION_MARK,LINE
856.45340,448.29260,111,CONSTRUCTION_MARK,LINE
842.96036,423.03269,112,CONSTRUCTION_MARK,LINE
841.50766,427.81700,112,CONSTRUCTION_MARK,LINE
877.48006,433.25291,113,CONSTRUCTION_MARK,LINE
876.02736,438.03722,113,CONSTRUCTION_MARK,LINE
862.36774,412.46547,114,CONSTRUCTION_MARK,LINE
867.15206,413.91817,114,CONSTRUCTION_MARK,LINE
947.42906,420.36295,115,STANDARD_PATCH,INSERT
917.91971,417.87330,116,STANDARD_PATCH_MARK,LINE
916.92688,417.99286,116,STANDARD_PATCH_MARK,LINE
916.92688,417.99286,117,STANDARD_PATCH_MARK,LINE
917.04644,418.98569,117,STANDARD_PATCH_MARK,LINE
922.22395,453.61506,118,STANDARD_PATCH_MARK,LINE
921.23113,453.73462,118,STANDARD_PATCH_MARK,LINE
921.23113,453.73462,119,STANDARD_PATCH_MARK,LINE
921.11156,452.74180,119,STANDARD_PATCH_MARK,LINE
956.85333,448.43755,120,STANDARD_PATCH_MARK,LINE
956.97289,449.43038,120,STANDARD_PATCH_MARK,LINE
956.97289,449.43038,121,STANDARD_PATCH_MARK,LINE
955.98006,449.54994,121,STANDARD_PATCH_MARK,LINE
918.75021,433.13347,122,CONSTRUCTION_MARK,LINE
919.34802,438.09760,122,CONSTRUCTION_MARK,LINE
937.03162,415.57172,123,CONSTRUCTION_MARK,LINE
932.06749,416.16953,123,CONSTRUCTION_MARK,LINE
941.58407,451.28359,124,CONSTRUCTION_MARK,LINE
936.61994,451.88140,124,CONSTRUCTION_MARK,LINE
954.52186,429.07743,125,CONSTRUCTION_MARK,LINE
955.11967,434.04156,125,CONSTRUCTION_MARK,LINE
815.86269,411.57418,126,COVER_FULLNESS,LWPOLYLINE
851.86269,415.87621,126,COVER_FULLNESS,LWPOLYLINE
871.76617,393.63743,126,COVER_FULLNESS,LWPOLYLINE
887.86269,387.88098,126,COVER_FULLNESS,LWPOLYLINE
923.86269,394.54474,126,COVER_FULLNESS,LWPOLYLINE
949.09982,420.00000,126,COVER_FULLNESS,LWPOLYLINE
959.86269,428.28234,126,COVER_FULLNESS,LWPOLYLINE
989.44572,456.00000,126,COVER_FULLNESS,LWPOLYLINE
995.86269,464.22320,126,COVER_FULLNESS,LWPOLYLINE
1006.47308,492.00000,126,COVER_FULLNESS,LWPOLYLINE
1008.45431,528.00000,126,COVER_FULLNESS,LWPOLYLINE
995.86269,560.52026,126,COVER_FULLNESS,LWPOLYLINE
992.85995,564.00000,126,COVER_FULLNESS,LWPOLYLINE
959.86269,596.29379,126,COVER_FULLNESS,LWPOLYLINE
953.52438,600.00000,126,COVER_FULLNESS,LWPOLYLINE
923.86269,609.31675,126,COVER_FULLNESS,LWPOLYLINE
887.86269,609.39241,126,COVER_FULLNESS,LWPOLYLINE
851.86269,602.56967,126,COVER_FULLNESS,LWPOLYLINE
815.86269,600.93419,126,COVER_FULLNESS,LWPOLYLINE
779.86269,609.76353,126,COVER_FULLNESS,LWPOLYLINE
743.86269,618.34105,126,COVER_FULLNESS,LWPOLYLINE
709.24736,619.94627,126,COVER_FULLNESS,LWPOLYLINE
673.01854,611.94024,126,COVER_FULLNESS,LWPOLYLINE
652.74220,600.00000,126,COVER_FULLNESS,LWPOLYLINE
637.49450,583.83475,126,COVER_FULLNESS,LWPOLYLINE
627.25547,564.00000,126,COVER_FULLNESS,LWPOLYLINE
623.35941,528.00000,126,COVER_FULLNESS,LWPOLYLINE
637.08651,492.00000,126,COVER_FULLNESS,LWPOLYLINE
637.49450,491.41904,126,COVER_FULLNESS,LWPOLYLINE
672.49624,456.00000,126,COVER_FULLNESS,LWPOLYLINE
673.01854,455.42035,126,COVER_FULLNESS,LWPOLYLINE
699.56696,420.00000,126,COVER_FULLNESS,LWPOLYLINE
709.24736,411.34940,126,COVER_FULLNESS,LWPOLYLINE
743.86269,399.97531,126,COVER_FULLNESS,LWPOLYLINE
779.86269,403.25760,126,COVER_FULLNESS,LWPOLYLINE
815.86269,411.57418,126,COVER_FULLNESS,LWPOLYLINE
997.18082,557.85260,127,POOL_OUTLINE,LWPOLYLINE
996.90242,558.41843,127,POOL_OUTLINE,LWPOLYLINE
996.59801,558.97071,127,POOL_OUTLINE,LWPOLYLINE
996.26825,559.50824,127,POOL_OUTLINE,LWPOLYLINE
995.91384,560.02985,127,POOL_OUTLINE,LWPOLYLINE
995.53557,560.53441,127,POOL_OUTLINE,LWPOLYLINE
995.13424,561.02084,127,POOL_OUTLINE,LWPOLYLINE
1006.59673,534.21068,128,POOL_OUTLINE,LWPOLYLINE
1005.20881,538.22069,128,POOL_OUTLINE,LWPOLYLINE
1003.74764,542.20459,128,POOL_OUTLINE,LWPOLYLINE
1002.21374,546.16106,128,POOL_OUTLINE,LWPOLYLINE
1000.60760,550.08876,128,POOL_OUTLINE,LWPOLYLINE
998.92978,553.98638,128,POOL_OUTLINE,LWPOLYLINE
997.18082,557.85260,128,POOL_OUTLINE,LWPOLYLINE
1008.87364,522.27700,129,POOL_OUTLINE,LWPOLYLINE
1008.72026,524.30206,129,POOL_OUTLINE,LWPOLYLINE
1008.47558,526.31813,129,POOL_OUTLINE,LWPOLYLINE
1008.14012,528.32110,129,POOL_OUTLINE,LWPOLYLINE
1007.71454,530.30687,129,POOL_OUTLINE,LWPOLYLINE
1007.19973,532.27140,129,POOL_OUTLINE,LWPOLYLINE
1006.59673,534.21068,129,POOL_OUTLINE,LWPOLYLINE
995.95733,464.90961,130,POOL_OUTLINE,LWPOLYLINE
1000.27438,473.84239,130,POOL_OUTLINE,LWPOLYLINE
1003.75725,483.13222,130,POOL_OUTLINE,LWPOLYLINE
1006.37681,492.70141,130,POOL_OUTLINE,LWPOLYLINE
1008.11115,502.46991,130,POOL_OUTLINE,LWPOLYLINE
1008.94575,512.35600,130,POOL_OUTLINE,LWPOLYLINE
1008.87364,522.27700,130,POOL_OUTLINE,LWPOLYLINE
991.73586,458.90142,131,POOL_OUTLINE,LWPOLYLINE
992.53498,459.83188,131,POOL_OUTLINE,LWPOLYLINE
993.29737,460.79268,131,POOL_OUTLINE,LWPOLYLINE
994.02186,461.78237,131,POOL_OUTLINE,LWPOLYLINE
994.70737,462.79945,131,POOL_OUTLINE,LWPOLYLINE
995.35285,463.84238,131,POOL_OUTLINE,LWPOLYLINE
995.95733,464.90961,131,POOL_OUTLINE,LWPOLYLINE
949.08176,420.35332,132,POOL_OUTLINE,LWPOLYLINE
956.74827,426.13086,132,POOL_OUTLINE,LWPOLYLINE
964.20412,432.17781,132,POOL_OUTLINE,LWPOLYLINE
971.43983,438.48652,132,POOL_OUTLINE,LWPOLYLINE
978.44624,445.04896,132,POOL_OUTLINE,LWPOLYLINE
985.21445,451.85680,132,POOL_OUTLINE,LWPOLYLINE
991.73586,458.90142,132,POOL_OUTLINE,LWPOLYLINE
949.08176,420.35332,133,POOL_OUTLINE,LINE
931.12701,400.43762,133,POOL_OUTLINE,LINE
916.51389,392.33396,134,POOL_OUTLINE,LWPOLYLINE
919.27377,392.98208,134,POOL_OUTLINE,LWPOLYLINE
921.94556,393.92997,134,POOL_OUTLINE,LWPOLYLINE
924.49681,395.16612,134,POOL_OUTLINE,LWPOLYLINE
926.89654,396.67552,134,POOL_OUTLINE,LWPOLYLINE
929.11559,398.43983,134,POOL_OUTLINE,LWPOLYLINE
931.12701,400.43762,134,POOL_OUTLINE,LWPOLYLINE
916.51389,392.33396,135,POOL_OUTLINE,LINE
895.12447,388.54062,135,POOL_OUTLINE,LINE
866.26460,399.11402,136,POOL_OUTLINE,LWPOLYLINE
868.44832,396.74908,136,POOL_OUTLINE,LWPOLYLINE
870.86859,394.62686,136,POOL_OUTLINE,LWPOLYLINE
873.49860,392.77088,136,POOL_OUTLINE,LWPOLYLINE
876.30918,391.20173,136,POOL_OUTLINE,LWPOLYLINE
879.26916,389.93680,136,POOL_OUTLINE,LWPOLYLINE
882.34574,388.99011,136,POOL_OUTLINE,LWPOLYLINE
885.50481,388.37216,136,POOL_OUTLINE,LWPOLYLINE
888.71134,388.08980,136,POOL_OUTLINE,LWPOLYLINE
891.92979,388.14616,136,POOL_OUTLINE,LWPOLYLINE
895.12447,388.54062,136,POOL_OUTLINE,LWPOLYLINE
866.26460,399.11402,137,POOL_OUTLINE,LINE
852.14357,416.12247,137,POOL_OUTLINE,LINE
852.14357,416.12247,138,POOL_OUTLINE,LWPOLYLINE
845.42973,416.05667,138,POOL_OUTLINE,LWPOLYLINE
