_X,_Y,ID,LAYER,ENTITY
153.48990,401.43847,183,POOL_OUTLINE,LWPOLYLINE
146.23838,393.63701,183,POOL_OUTLINE,LWPOLYLINE
139.85518,385.11046,183,POOL_OUTLINE,LWPOLYLINE
134.41230,375.95500,183,POOL_OUTLINE,LWPOLYLINE
129.97115,366.27391,183,POOL_OUTLINE,LWPOLYLINE
126.58182,356.17640,183,POOL_OUTLINE,LWPOLYLINE
124.28254,345.77637,183,POOL_OUTLINE,LWPOLYLINE
123.09926,335.19114,183,POOL_OUTLINE,LWPOLYLINE
123.04531,324.54011,183,POOL_OUTLINE,LWPOLYLINE
124.12132,313.94344,183,POOL_OUTLINE,LWPOLYLINE
126.31513,303.52065,183,POOL_OUTLINE,LWPOLYLINE
271.84888,417.06038,184,POOL_OUTLINE,LWPOLYLINE
275.50031,415.28790,184,POOL_OUTLINE,LWPOLYLINE
279.32265,413.92247,184,POOL_OUTLINE,LWPOLYLINE
283.27067,412.98024,184,POOL_OUTLINE,LWPOLYLINE
287.29767,412.47237,184,POOL_OUTLINE,LWPOLYLINE
291.35601,412.40487,184,POOL_OUTLINE,LWPOLYLINE
295.39767,412.77852,184,POOL_OUTLINE,LWPOLYLINE
299.37485,413.58891,184,POOL_OUTLINE,LWPOLYLINE
303.24048,414.82646,184,POOL_OUTLINE,LWPOLYLINE
306.94885,416.47652,184,POOL_OUTLINE,LWPOLYLINE
310.45607,418.51957,184,POOL_OUTLINE,LWPOLYLINE
313.72066,420.93144,184,POOL_OUTLINE,LWPOLYLINE
316.70399,423.68361,184,POOL_OUTLINE,LWPOLYLINE
